rsi_30m,ema_30m,macd_30m,label
60.49822606091003,3216.5842131081904,1.8733885186510184,0
60.49822606091003,3216.5842131081904,1.8733885186510184,0
64.7163571136121,3217.703811859791,2.0105396441091945,0
64.7163571136121,3217.703811859791,2.0105396441091945,0
65.17251558372725,3218.764401206478,2.016290218188937,1
65.17251558372725,3218.764401206478,2.016290218188937,1
67.86585020677872,3220.0106487106227,2.0949668206425445,0
67.86585020677872,3220.0106487106227,2.0949668206425445,0
55.56633172311975,3220.376301214373,1.5078203555759648,1
55.56633172311975,3220.376301214373,1.5078203555759648,1
56.375201371047766,3220.779510622528,1.089734186288927,1
56.375201371047766,3220.779510622528,1.089734186288927,0
58.81845171439796,3221.363366753716,0.8953239806408915,1
58.81845171439796,3221.363366753716,0.8953239806408915,0
56.27997198350483,3221.727808015267,0.5927132069015748,0
56.27997198350483,3221.727808015267,0.5927132069015748,0
49.9736737415456,3221.61277868048,0.0485347485218397,0
49.9736737415456,3221.61277868048,0.0485347485218397,0
55.7784573781911,3221.992514044244,0.0035846810663837,0
55.7784573781911,3221.992514044244,0.0035846810663837,0
59.50402035006221,3222.6922746114583,0.1883738144649087,0
59.50402035006221,3222.6922746114583,0.1883738144649087,0
57.12064390620273,3223.16158179132,0.1585982899761338,0
57.12064390620273,3223.16158179132,0.1585982899761338,0
58.128712575402645,3223.6776216207177,0.1665685383753219,0
58.128712575402645,3223.6776216207177,0.1665685383753219,0
50.11878688706611,3223.567371942554,-0.2506003510204615,0
50.11878688706611,3223.567371942554,-0.2506003510204615,0
52.24703178662317,3223.6409555670725,-0.4089151733767684,0
52.24703178662317,3223.6409555670725,-0.4089151733767684,1
47.0234861958302,3223.288483608304,-0.7927000253092382,0
47.0234861958302,3223.288483608304,-0.7927000253092382,1
47.575108439148586,3223.0105327884653,-0.9876404476434524,0
47.575108439148586,3223.0105327884653,-0.9876404476434524,1
47.09612073439007,3222.721910618136,-1.1040771929386173,1
47.09612073439007,3222.721910618136,-1.1040771929386173,1
46.75813746209628,3222.436014368789,-1.1543928361925615,0
46.75813746209628,3222.436014368789,-1.1543928361925615,1
49.56178075323163,3222.3554415717617,-1.0220647057889705,1
49.56178075323163,3222.3554415717617,-1.0220647057889705,0
48.48835283677875,3222.213018564927,-0.9457922894317958,0
48.48835283677875,3222.213018564927,-0.9457922894317958,1
38.78515117517731,3221.3384453682675,-1.3596025959218558,1
38.78515117517731,3221.3384453682675,-1.3596025959218558,1
53.50245900674548,3221.642402952242,-0.8222003876268099,1
53.50245900674548,3221.642402952242,-0.8222003876268099,1
51.3298274217054,3221.7383645758377,-0.5687744957694026,1
51.3298274217054,3221.7383645758377,-0.5687744957694026,1
50.33459462080785,3221.7442346162343,-0.4395959156782844,1
50.33459462080785,3221.7442346162343,-0.4395959156782844,1
49.77216908064448,3221.705736081354,-0.3691740812559959,1
49.77216908064448,3221.705736081354,-0.3691740812559959,1
50.0465853059262,3221.6909040736064,-0.2956722084731077,1
50.0465853059262,3221.6909040736064,-0.2956722084731077,1
49.9346614026539,3221.6698655904056,-0.241926142678779,1
49.9346614026539,3221.6698655904056,-0.241926142678779,1
53.07109764715131,3221.8622593437003,-0.056048066155427,1
53.07109764715131,3221.8622593437003,-0.056048066155427,1
58.43901452290989,3222.4410917871573,0.3325813613804708,1
58.43901452290989,3222.4410917871573,0.3325813613804708,1
59.04441732132259,3223.013368759809,0.5884827281380418,1
59.04441732132259,3223.013368759809,0.5884827281380418,1
59.82297610249741,3223.591143163637,0.7540947937502056,1
59.82297610249741,3223.591143163637,0.7540947937502056,1
55.66276789408935,3223.894843814719,0.6657291269004021,1
55.66276789408935,3223.894843814719,0.6657291269004021,1
59.098817822773285,3224.415334879984,0.7327202800698842,1
59.098817822773285,3224.415334879984,0.7327202800698842,1
57.7536762464629,3224.8176839390326,0.6813059829885788,1
57.7536762464629,3224.8176839390326,0.6813059829885788,1
58.8601253593372,3225.256952135316,0.6531845042113127,1
58.8601253593372,3225.256952135316,0.6531845042113127,1
65.94793604686294,3226.2096233605234,0.9612889731062312,1
65.94793604686294,3226.2096233605234,0.9612889731062312,1
71.49141225439259,3227.653468754759,1.4796599806956885,1
71.49141225439259,3227.653468754759,1.4796599806956885,1
72.52418346728841,3229.084566968592,1.792950885688494,1
72.52418346728841,3229.084566968592,1.792950885688494,1
78.39785293800205,3231.2488939239643,2.4562459618164407,1
78.39785293800205,3231.2488939239643,2.4562459618164407,1
82.65726256226131,3234.1347135502533,3.337476341304516,1
82.65726256226131,3234.1347135502533,3.337476341304516,1
83.6918694927848,3237.0228360692768,3.8656273666151657,1
83.6918694927848,3237.0228360692768,3.8656273666151657,1
83.85229475422375,3239.678756443632,3.9789865438397047,1
83.85229475422375,3239.678756443632,3.9789865438397047,1
85.60742376682423,3242.575065353762,4.119208385808447,1
85.60742376682423,3242.575065353762,4.119208385808447,1
86.13080817604232,3245.354582939118,4.035528055819155,1
86.13080817604232,3245.354582939118,4.035528055819155,1
78.69383505044019,3247.4855750401543,3.442938374822868,1
78.69383505044019,3247.4855750401543,3.442938374822868,1
82.04536060912346,3250.1840917029967,3.3280616345924123,1
82.04536060912346,3250.1840917029967,3.3280616345924123,1
83.95686349345061,3253.1675115408066,3.3578804205183097,1
83.95686349345061,3253.1675115408066,3.3578804205183097,1
69.87682475113223,3254.914415203587,2.467875974983503,1
69.87682475113223,3254.914415203587,2.467875974983503,1
75.3266944785048,3257.6597089937213,2.461041529723221,1
75.3266944785048,3257.6597089937213,2.461041529723221,1
77.27780821026093,3260.656879565748,2.5659971717259875,1
77.27780821026093,3260.656879565748,2.5659971717259875,1
77.49118883155234,3263.425748178533,2.4239836902179768,1
77.49118883155234,3263.425748178533,2.4239836902179768,1
77.68303078039271,3265.9794864472447,2.1233509891517617,1
77.68303078039271,3265.9794864472447,2.1233509891517617,1
78.26965949562063,3268.432868690365,1.7973984379594403,1
78.26965949562063,3268.432868690365,1.7973984379594403,1
80.29625387152281,3271.171643100806,1.7206460040425178,1
80.29625387152281,3271.171643100806,1.7206460040425178,0
81.39997146367777,3273.9562485197766,1.6578757746312895,1
81.39997146367777,3273.9562485197766,1.6578757746312895,1
80.65953167299713,3276.4289867559887,1.366617672264507,0
80.65953167299713,3276.4289867559887,1.366617672264507,1
83.05463590715395,3279.3395594458943,1.4267627690303897,1
83.05463590715395,3279.3395594458943,1.4267627690303897,1
80.72482202411018,3281.827220451047,1.1519238880572047,0
80.72482202411018,3281.827220451047,1.1519238880572047,0
77.79113305999586,3283.8960565985667,0.6546548680430249,0
77.79113305999586,3283.8960565985667,0.6546548680430249,1
78.00297893680118,3285.8126226367986,0.1944325588126716,1
78.00297893680118,3285.8126226367986,0.1944325588126716,1
78.31577997075033,3287.6095157190084,-0.2067617708876987,1
78.31577997075033,3287.6095157190084,-0.2067617708876987,1
64.02462919933359,3288.319085650532,-1.2055015690217878,1
64.02462919933359,3288.319085650532,-1.2055015690217878,1
71.00263544489692,3290.082982255243,-1.1579701122112382,1
71.00263544489692,3290.082982255243,-1.1579701122112382,1
71.34309812000272,3291.7426982309344,-1.1635227768473388,1
71.34309812000272,3291.7426982309344,-1.1635227768473388,1
71.03476537759273,3293.22244125656,-1.2568404542113942,1
71.03476537759273,3293.22244125656,-1.2568404542113942,1
67.87564389631311,3294.3422087559347,-1.5295136448895938,1
67.87564389631311,3294.3422087559347,-1.5295136448895938,1
71.79848823830982,3295.9915222077507,-1.3237407253245053,1
71.79848823830982,3295.9915222077507,-1.3237407253245053,1
72.60215775223256,3297.6256629498694,-1.1570706117031886,1
72.60215775223256,3297.6256629498694,-1.1570706117031886,1
66.30624264290815,3298.6651236213106,-1.4102970533775403,1
66.30624264290815,3298.6651236213106,-1.4102970533775403,1
69.65634090907982,3300.124635657376,-1.2682119223902824,1
69.65634090907982,3300.124635657376,-1.2682119223902824,1
75.20097772101502,3302.52895607096,-0.5044722355245685,1
75.20097772101502,3302.52895607096,-0.5044722355245685,1
77.77580667345096,3305.3423888261063,0.3113551147126294,1
77.77580667345096,3305.3423888261063,0.3113551147126294,1
72.10784228325132,3307.439304176001,0.38819380000864,1
72.10784228325132,3307.439304176001,0.38819380000864,1
73.31292440068206,3309.5946085401915,0.4704629891890732,1
73.31292440068206,3309.5946085401915,0.4704629891890732,1
70.3883280256196,3311.314169631601,0.2233663304557112,1
70.3883280256196,3311.314169631601,0.2233663304557112,1
75.11518905874559,3313.889010619068,0.619561406524161,1
75.11518905874559,3313.889010619068,0.619561406524161,1
75.04285024517324,3316.2129143696325,0.710099910317199,1
75.04285024517324,3316.2129143696325,0.710099910317199,1
75.54171751797949,3318.427874905858,0.6818280599832747,1
75.54171751797949,3318.427874905858,0.6818280599832747,1
71.43661393795034,3320.1318868195863,0.3026857301345877,1
71.43661393795034,3320.1318868195863,0.3026857301345877,1
72.6946991051718,3321.909802360578,0.0821034139377641,1
72.6946991051718,3321.909802360578,0.0821034139377641,1
74.72953193854364,3323.919344992904,0.0826841601062753,1
74.72953193854364,3323.919344992904,0.0826841601062753,1
78.7754951128493,3326.689883565008,0.5911710050293486,0
78.7754951128493,3326.689883565008,0.5911710050293486,0
76.18761630005989,3329.0089422731025,0.626102998030758,0
76.18761630005989,3329.0089422731025,0.626102998030758,0
76.23030322714679,3331.1166620566164,0.4930643400561028,0
76.23030322714679,3331.1166620566164,0.4930643400561028,0
74.71577179918782,3332.923646622653,0.1872049317108626,0
74.71577179918782,3332.923646622653,0.1872049317108626,0
72.72984388404812,3334.4309183728765,-0.2298753196922156,0
72.72984388404812,3334.4309183728765,-0.2298753196922156,0
67.77822324441433,3335.468926146888,-0.8270194132348969,0
67.77822324441433,3335.468926146888,-0.8270194132348969,0
69.67648327938083,3336.686171275756,-1.0992318213620855,0
69.67648327938083,3336.686171275756,-1.0992318213620855,0
45.61347596091908,3335.4751073447314,-2.886848603966796,0
45.61347596091908,3335.4751073447314,-2.886848603966796,1
54.818271810339866,3335.646049502376,-3.125734146407126,0
54.818271810339866,3335.646049502376,-3.125734146407126,0
56.64241674847449,3336.093092406912,-3.0271126970118534,0
56.64241674847449,3336.093092406912,-3.0271126970118534,0
58.12506116394339,3336.7356550348245,-2.751594969290382,0
58.12506116394339,3336.7356550348245,-2.751594969290382,0
59.12457089579276,3337.47511646008,-2.426980572004119,0
59.12457089579276,3337.47511646008,-2.426980572004119,0
56.81092420703139,3337.8936767972145,-2.356856354627583,0
56.81092420703139,3337.8936767972145,-2.356856354627583,0
56.52111068915241,3338.2418980546227,-2.297127123279486,0
56.52111068915241,3338.2418980546227,-2.297127123279486,0
52.28433856484417,3338.1074315732303,-2.5226064762180087,0
52.28433856484417,3338.1074315732303,-2.5226064762180087,0
46.38945553102319,3337.27815237578,-3.082225382626888,0
46.38945553102319,3337.27815237578,-3.082225382626888,0
45.35187286953538,3336.394518816181,-3.430094812053426,0
45.35187286953538,3336.394518816181,-3.430094812053426,0
46.23072909051495,3335.6855170241643,-3.469218491374249,0
46.23072909051495,3335.6855170241643,-3.469218491374249,0
37.8983151415385,3333.895467783768,-4.135136143584532,1
37.8983151415385,3333.895467783768,-4.135136143584532,1
43.82068109758048,3332.899708947218,-3.961936075909398,0
43.82068109758048,3332.899708947218,-3.961936075909398,1
39.77332145138066,3331.3806890474834,-4.09502499401613,1
39.77332145138066,3331.3806890474834,-4.09502499401613,1
45.84843945527842,3330.703480566771,-3.522457845980229,1
45.84843945527842,3330.703480566771,-3.522457845980229,1
45.65871595315338,3330.0641014651737,-3.0145999136010246,1
45.65871595315338,3330.0641014651737,-3.0145999136010246,0
44.02608068893869,3329.2637108494428,-2.697878543812732,1
44.02608068893869,3329.2637108494428,-2.697878543812732,0
47.43175995791311,3328.912881244734,-2.11255151630065,0
47.43175995791311,3328.912881244734,-2.11255151630065,0
48.96721951174504,3328.766892554759,-1.5200299913361122,0
48.96721951174504,3328.766892554759,-1.5200299913361122,0
48.602003549776754,3328.593855168592,-1.0929089866751804,0
48.602003549776754,3328.593855168592,-1.0929089866751804,0
49.04931337009141,3328.482059438249,-0.7319213545595603,0
49.04931337009141,3328.482059438249,-0.7319213545595603,0
47.095894178550935,3328.1828156822253,-0.5923752532331832,0
47.095894178550935,3328.1828156822253,-0.5923752532331832,0
49.98360866839018,3328.178737998204,-0.2861593081333102,0
49.98360866839018,3328.178737998204,-0.2861593081333102,0
44.708646344348814,3327.639810569804,-0.4282227941253294,0
44.708646344348814,3327.639810569804,-0.4282227941253294,0
38.95750412186471,3326.4569714679174,-0.9500496090706494,0
38.95750412186471,3326.4569714679174,-0.9500496090706494,1
31.889257954550075,3324.274402756687,-1.959905709734974,1
31.889257954550075,3324.274402756687,-1.959905709734974,1
26.432696916767583,3321.1244596370025,-3.2603634230437293,1
26.432696916767583,3321.1244596370025,-3.2603634230437293,1
33.39494303686698,3318.941177766812,-3.433127809055544,1
33.39494303686698,3318.941177766812,-3.433127809055544,1
32.51442115966907,3316.788684646164,-3.4476189786700804,1
32.51442115966907,3316.788684646164,-3.4476189786700804,1
44.16630324476309,3316.143095632243,-2.3632017713294555,1
44.16630324476309,3316.143095632243,-2.3632017713294555,1
48.476359417328645,3316.1447055720296,-1.121379641674921,1
48.476359417328645,3316.1447055720296,-1.121379641674921,1
47.747034649190375,3316.038543136598,-0.3080342657619335,1
47.747034649190375,3316.038543136598,-0.3080342657619335,1
50.56123691897066,3316.320586647398,0.5202854311557976,1
50.56123691897066,3316.320586647398,0.5202854311557976,1
50.63335964215374,3316.58529268098,1.0664086604172551,1
50.63335964215374,3316.58529268098,1.0664086604172551,1
48.55102624557232,3316.564788616124,1.2239933790492072,1
48.55102624557232,3316.564788616124,1.2239933790492072,1
45.843841219086606,3316.199570652684,1.068925032539803,1
45.843841219086606,3316.199570652684,1.068925032539803,1
51.82079986480053,3316.585325828619,1.4357895726933592,1
51.82079986480053,3316.585325828619,1.4357895726933592,1
55.0795847177275,3317.371485273512,1.92030167942458,1
55.0795847177275,3317.371485273512,1.92030167942458,1
56.49492820860304,3318.2780104855588,2.2866804543603263,1
56.49492820860304,3318.2780104855588,2.2866804543603263,1
65.8852988102848,3320.6820094869345,3.4850590959135195,1
65.8852988102848,3320.6820094869345,3.4850590959135195,1
67.02379835272444,3323.0922942977027,4.230496872436873,1
67.02379835272444,3323.0922942977027,4.230496872436873,1
68.42506666299425,3325.563504364588,4.680335096560042,1
68.42506666299425,3325.563504364588,4.680335096560042,1
67.54339345590914,3327.716503948913,4.660483312337146,1
67.54339345590914,3327.716503948913,4.660483312337146,1
70.97808553099946,3330.371122620445,4.86570584248453,1
70.97808553099946,3330.371122620445,4.86570584248453,1
75.8609196506277,3334.0272061804026,5.55710412742618,1
75.8609196506277,3334.0272061804026,5.55710412742618,1
76.65734797668989,3337.571281782269,5.8221071255004695,1
76.65734797668989,3337.571281782269,5.8221071255004695,1
78.59547261036265,3341.3797311363387,6.037751992590543,1
78.59547261036265,3341.3797311363387,6.037751992590543,1
79.74192812997575,3345.2064234090685,6.049337440976171,1
79.74192812997575,3345.2064234090685,6.049337440976171,1
80.65417276159096,3348.98009737011,5.872040512387329,1
80.65417276159096,3348.98009737011,5.872040512387329,1
77.71519525397873,3352.1515166681947,5.200847595599123,1
77.71519525397873,3352.1515166681947,5.200847595599123,1
77.76651832790425,3355.035181747414,4.415729192167483,1
77.76651832790425,3355.035181747414,4.415729192167483,1
68.69150886724398,3356.883259676232,3.0708215813520443,1
68.69150886724398,3356.883259676232,3.0708215813520443,1
69.67410090547895,3358.751520659448,2.079919717400156,1
69.67410090547895,3358.751520659448,2.079919717400156,1
72.10439520695674,3360.947566310929,1.565513360095096,1
72.10439520695674,3360.947566310929,1.565513360095096,1
73.67466854743493,3363.283988567031,1.2685020960905486,1
73.67466854743493,3363.283988567031,1.2685020960905486,1
75.34443924724059,3365.788370608266,1.1478701087440903,1
75.34443924724059,3365.788370608266,1.1478701087440903,1
76.48450757632263,3368.3313829312883,1.065553714973159,1
76.48450757632263,3368.3313829312883,1.065553714973159,1
77.24762352105205,3370.818870271165,0.9485125612586868,0
77.24762352105205,3370.818870271165,0.9485125612586868,0
66.04795972283151,3372.1637397691497,0.0816916354411798,1
66.04795972283151,3372.1637397691497,0.0816916354411798,1
68.33540463507131,3373.7995740768497,-0.3221190286552051,1
68.33540463507131,3373.7995740768497,-0.3221190286552051,1
70.03048616343156,3375.606281307626,-0.4757243679052845,1
70.03048616343156,3375.606281307626,-0.4757243679052845,1
71.4919067539241,3377.5313973735665,-0.4876200513079318,1
71.4919067539241,3377.5313973735665,-0.4876200513079318,1
70.36517358319759,3379.184597623703,-0.6629541936787433,1
70.36517358319759,3379.184597623703,-0.6629541936787433,1
70.87543948549778,3380.771778802398,-0.8094106990077439,1
70.87543948549778,3380.771778802398,-0.8094106990077439,1
69.79690566756264,3382.1316093926457,-1.040564046484226,1
69.79690566756264,3382.1316093926457,-1.040564046484226,1
66.56522493789434,3383.1362180219176,-1.4105083695769682,1
66.56522493789434,3383.1362180219176,-1.4105083695769682,1
73.20139206000948,3385.16610201983,-0.942454494366208,1
73.20139206000948,3385.16610201983,-0.942454494366208,1
66.00887783594835,3386.431235160798,-1.105587582349397,1
66.00887783594835,3386.431235160798,-1.105587582349397,1
73.69207187573065,3389.153022288341,-0.2135383712396414,1
73.69207187573065,3389.153022288341,-0.2135383712396414,0
73.65958924481536,3391.6127344513566,0.234867623383737,0
73.65958924481536,3391.6127344513566,0.234867623383737,0
75.78250537034681,3394.365807360751,0.7366295381584003,1
75.78250537034681,3394.365807360751,0.7366295381584003,1
77.8093642457512,3397.4119209454416,1.2623589160978916,0
77.8093642457512,3397.4119209454416,1.2623589160978916,0
67.76274335101331,3399.254595141113,0.7886054855173548,1
67.76274335101331,3399.254595141113,0.7886054855173548,1
69.50905672346667,3401.297967032436,0.5755243080979326,1
69.50905672346667,3401.297967032436,0.5755243080979326,1
70.48969295907521,3403.3610177912515,0.4271957515156188,0
70.48969295907521,3403.3610177912515,0.4271957515156188,1
62.367588724448126,3404.4218732397035,-0.3572323337736254,1
62.367588724448126,3404.4218732397035,-0.3572323337736254,1
62.41169495972204,3405.389313883541,-0.9534172101707804,1
62.41169495972204,3405.389313883541,-0.9534172101707804,1
61.98141924692998,3406.222712561299,-1.4313740482495838,1
61.98141924692998,3406.222712561299,-1.4313740482495838,1
66.68641932808322,3407.7738827935564,-1.2446765459027826,1
66.68641932808322,3407.7738827935564,-1.2446765459027826,1
67.8633513541078,3409.396370146551,-1.0357099207999845,1
67.8633513541078,3409.396370146551,-1.0357099207999845,1
68.66673730225537,3411.011953942117,-0.8692424722190797,1
68.66673730225537,3411.011953942117,-0.8692424722190797,1
63.9359709837405,3412.0679583285823,-1.1069386302221655,1
63.9359709837405,3412.0679583285823,-1.1069386302221655,1
64.77043264123101,3413.1529146782414,-1.2243180738003223,1
64.77043264123101,3413.1529146782414,-1.2243180738003223,1
63.45662041369442,3414.026922804123,-1.4162476216681306,0
63.45662041369442,3414.026922804123,-1.4162476216681306,1
64.71181173054438,3414.992930156111,-1.4520760902354333,1
64.71181173054438,3414.992930156111,-1.4520760902354333,1
70.37050257947804,3416.771698712672,-0.896032358974022,1
70.37050257947804,3416.771698712672,-0.896032358974022,1
67.20634763478024,3418.13439407337,-0.76767664710205,1
67.20634763478024,3418.13439407337,-0.76767664710205,1
72.56192344115233,3420.361594637811,-0.080822268696135,1
72.56192344115233,3420.361594637811,-0.080822268696135,1
64.99594847108932,3421.718585624686,-0.1869700444506712,1
64.99594847108932,3421.718585624686,-0.1869700444506712,1
58.46852721562408,3422.29205366043,-0.7816129165176324,1
58.46852721562408,3422.29205366043,-0.7816129165176324,1
56.48551558128891,3422.598524740389,-1.3533674752212743,1
56.48551558128891,3422.598524740389,-1.3533674752212743,1
64.72921313374049,3424.2348557174946,-0.8247277125568075,1
64.72921313374049,3424.2348557174946,-0.8247277125568075,1
70.30739407630088,3426.96677422059,0.2956714838340755,1
70.30739407630088,3426.96677422059,0.2956714838340755,1
71.45084746933222,3429.732795723391,1.0861994352652609,1
71.45084746933222,3429.732795723391,1.0861994352652609,1
76.77489485547524,3433.862053273544,2.5188631481049946,1
76.77489485547524,3433.862053273544,2.5188631481049946,1
80.36890043214648,3439.08090534273,4.176796845774081,0
80.36890043214648,3439.08090534273,4.176796845774081,0
79.73734623448848,3443.7322476910417,4.838627919935039,0
79.73734623448848,3443.7322476910417,4.838627919935039,0
75.74410692346552,3447.501557434752,4.583424318107189,0
75.74410692346552,3447.501557434752,4.583424318107189,0
76.09094865680943,3451.0299805362047,4.129706123975584,0
76.09094865680943,3451.0299805362047,4.129706123975584,0
72.51575197733581,3453.844268104185,3.2334450226247355,0
72.51575197733581,3453.844268104185,3.2334450226247355,0
76.62431319397663,3457.703861618072,3.232822122580785,0
76.62431319397663,3457.703861618072,3.232822122580785,0
71.75723683675628,3460.64254146397,2.535406082793316,0
71.75723683675628,3460.64254146397,2.535406082793316,0
65.02059121434826,3462.4632518007343,1.2412197852345344,0
65.02059121434826,3462.4632518007343,1.2412197852345344,0
55.74110436259196,3462.730561153045,-0.7251186623601811,0
55.74110436259196,3462.730561153045,-0.7251186623601811,0
57.25542154380388,3463.290507709898,-1.870148707226619,0
57.25542154380388,3463.290507709898,-1.870148707226619,0
54.70269899090698,3463.394268880384,-2.919211457529979,0
54.70269899090698,3463.394268880384,-2.919211457529979,0
44.40516624357951,3461.542433748919,-4.880322844370776,0
